0.09125  0.00075  0.000529893  -0.000200831  0.119063
0.09175  0.00075  0.000536355  -0.000196186  0.118008
0.09225  0.00075  0.000538259  -0.000191618  0.116975
0.09275  0.00075  0.000535649  -0.000187143  0.115967
0.09325  0.00075  0.000528575  -0.000182773  0.114988
0.09375  0.00075  0.000517096  -0.000178514  0.114039
0.09425  0.00075  0.000501269  -0.000174365  0.113125
0.09475  0.00075  0.000481141  -0.000170311  0.112247
0.09525  0.00075  0.00045673  -0.000166309  0.111408
0.09575  0.00075  0.000428003  -0.000162279  0.110613
0.09625  0.00075  0.000394832  -0.000158077  0.109863
0.09675  0.00075  0.00035694  -0.000153453  0.109165
0.09725  0.00075  0.000313811  -0.000148002  0.108524
0.09775  0.00075  0.000264558  -0.000141075  0.107951
0.09825  0.00075  0.000207727  -0.000131667  0.107466
0.09875  0.00075  0.000140955  -0.000118285  0.107105
0.09925  0.00075  6.33848e-05  -9.87566e-05  0.106936
0.09975  0.00075  1.24624e-05  -6.07293e-05  0.107051
0.00025  0.00125  -2.44082e-05  -7.33463e-05  0.0641918
0.00075  0.00125  -7.13545e-05  -0.000131408  0.0643195
0.00125  0.00125  -0.000103411  -0.000164497  0.0645055
0.00175  0.00125  -0.000123721  -0.000185711  0.0646934
0.00225  0.00125  -0.000135737  -0.000198214  0.0648464
0.00275  0.00125  -0.000142898  -0.000204376  0.0649462
0.00325  0.00125  -0.000147907  -0.000205951  0.0649846
0.00375  0.00125  -0.000152866  -0.000204226  0.0649593
0.00425  0.00125  -0.000159388  -0.000200142  0.0648717
0.00475  0.00125  -0.000168695  -0.00019439  0.0647251
0.00525  0.00125  -0.000181698  -0.000187474  0.0645242
0.00575  0.00125  -0.000199065  -0.000179767  0.0642741
0.00625  0.00125  -0.000221268  -0.000171546  0.0639803
0.00675  0.00125  -0.000248632  -0.000163016  0.0636485
0.00725  0.00125  -0.000281358  -0.000154332  0.0632838
0.00775  0.00125  -0.00031956  -0.000145611  0.0628916
0.00825  0.00125  -0.000363274  -0.000136939  0.0624768
0.00875  0.00125  -0.000412482  -0.000128385  0.0620439
0.00925  0.00125  -0.000467121  -0.000119999  0.0615974
0.00975  0.00125  -0.000527091  -0.00011182  0.0611411
0.01025  0.00125  -0.000592268  -0.000103877  0.060679
0.01075  0.00125  -0.000662504  -9.61926e-05  0.0602143
0.01125  0.00125  -0.000737638  -8.87827e-05  0.0597502
0.01175  0.00125  -0.000817497  -8.16596e-05  0.0592898
0.01225  0.00125  -0.000901897  -7.48316e-05  0.0588356
0.01275  0.00125  -0.00099065  -6.83046e-05  0.0583901
0.01325  0.00125  -0.00108356  -6.20821e-05  0.0579555
0.01375  0.00125  -0.00118045  -5.61656e-05  0.057534
0.01425  0.00125  -0.0012811  -5.05556e-05  0.0571273
0.01475  0.00125  -0.00138533  -4.52512e-05  0.0567372
0.01525  0.00125  -0.00149294  -4.02507e-05  0.0563653
0.01575  0.00125  -0.00160375  -3.55515e-05  0.0560129
0.01625  0.00125  -0.00171757  -3.11507e-05  0.0556813
0.01675  0.00125  -0.0018342  -2.70448e-05  0.0553718
0.01725  0.00125  -0.00195347  -2.32302e-05  0.0550853
0.01775  0.00125  -0.0020752  -1.9703e-05  0.0548229
0.01825  0.00125  -0.00219922  -1.64591e-05  0.0545854
0.01875  0.00125  -0.00232535  -1.34943e-05  0.0543736
0.01925  0.00125  -0.00245343  -1.08045e-05  0.0541881
0.01975  0.00125  -0.00258329  -8.38543e-06  0.0540297
0.02025  0.00125  -0.00271478  -6.23301e-06  0.0538989
0.02075  0.00125  -0.00284774  -4.34322e-06  0.0537963
